unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669887446, 0, 256, 520, 444, 126, 3.11%, 0, 0, 4, 1832.65
1669887451, 0, 257, 521, 444, 127, 3.11%, 0, 0, 4, 1819.14
1669887456, 0, 259, 523, 445, 128, 3.11%, 0, 0, 4, 1826.86
1669887466, 0, 260, 525, 446, 128, 3.11%, 0, 0, 4, 1823.89
1669887476, 0, 262, 525, 445, 126, 3.11%, 0, 0, 4, 1706.69
1669887486, 0, 263, 525, 444, 125, 3.11%, 0, 0, 4, 1879.08
1669887491, 0, 270, 526, 443, 124, 3.12%, 0, 0, 4, 1871.98
1669887522, 0, 271, 527, 443, 123, 3.12%, 0, 0, 4, 1735.00
1669887547, 0, 279, 532, 447, 122, 3.12%, 0, 0, 4, 1691.18
1669887552, 0, 279, 533, 448, 122, 3.13%, 0, 0, 4, 1580.51
1669887582, 0, 279, 534, 449, 122, 3.13%, 0, 0, 4, 1596.49
1669887587, 0, 280, 548, 462, 125, 3.14%, 0, 0, 4, 1382.80
1669887592, 0, 280, 551, 465, 125, 3.14%, 0, 0, 4, 1578.35
1669887618, 0, 280, 562, 476, 125, 3.14%, 0, 0, 4, 1636.27
1669887623, 0, 280, 564, 478, 125, 3.14%, 0, 0, 4, 1615.67
1669887628, 0, 280, 565, 479, 125, 3.15%, 0, 0, 4, 1542.27
1669887633, 0, 288, 565, 478, 133, 3.15%, 0, 0, 4, 1661.43
1669887668, 0, 289, 566, 478, 132, 3.15%, 0, 0, 4, 1746.92
1669887674, 0, 289, 567, 479, 132, 3.15%, 0, 0, 4, 1733.87
1669887694, 0, 291, 568, 479, 132, 3.15%, 0, 0, 4, 1749.06
1669887734, 0, 299, 569, 479, 132, 3.15%, 0, 0, 4, 1733.71
1669887760, 0, 300, 571, 480, 131, 3.15%, 0, 0, 4, 1762.85
1669887775, 0, 301, 573, 481, 130, 3.15%, 0, 0, 4, 1737.21
1669887780, 0, 301, 574, 482, 130, 3.16%, 0, 0, 4, 1760.83
1669887805, 0, 303, 574, 481, 130, 3.16%, 0, 0, 4, 1607.27
1669887841, 0, 307, 574, 480, 129, 3.16%, 0, 0, 4, 1866.34
1669887876, 0, 308, 574, 479, 128, 3.16%, 0, 0, 4, 1860.86
1669887912, 0, 310, 575, 479, 127, 3.16%, 0, 0, 4, 1833.10
1669887917, 0, 310, 576, 480, 127, 3.16%, 0, 0, 4, 1822.22
1669887937, 0, 311, 576, 479, 126, 3.16%, 0, 0, 4, 1831.94
1669887942, 0, 311, 582, 485, 126, 3.25%, 0, 0, 4, 1775.17
1669887977, 0, 312, 582, 484, 129, 3.25%, 0, 0, 4, 1789.11
1669888003, 0, 314, 582, 483, 128, 3.25%, 0, 0, 4, 1822.91
1669888023, 0, 315, 591, 491, 127, 3.27%, 0, 0, 4, 1872.05
1669888054, 0, 315, 592, 492, 127, 3.27%, 0, 0, 4, 1839.60
1669888059, 0, 319, 593, 492, 132, 3.27%, 0, 0, 4, 1845.82
1669888089, 0, 320, 594, 492, 132, 3.27%, 0, 0, 4, 1836.83
1669888115, 0, 321, 596, 493, 131, 3.28%, 0, 0, 4, 1860.16
1669888120, 0, 321, 598, 495, 131, 3.29%, 0, 0, 4, 1896.30
1669888150, 0, 322, 602, 498, 132, 3.29%, 0, 0, 4, 1914.46
